uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
dlioan95,8892563,Regina Marshall,1,1.4,1.5,3.1,-0.5,Michelle Cuellar,oqgnwy64
rqgznm59,1935343,Ellis Stade,0,0.4,2.5,1.7,1.6,Jeanette Lindley,mmxgfl83
lwxsig25,8713219,Nicole Miller,0,-2.8,1.1,-1.1,-2.2,Kenyatta Berrios,ysftax93
qsbytc40,5938140,Norman Todd,0,0.2,1.9,-1.3,2.5,Basia Murton,bm8567
cncaeq39,7034499,Donna Stewart,1,-3.1,3.8,4.3,2.2,Samuel Dalton,wpqorn73
jtjdpi45,7137513,Retta Looney,0,1,3.8,5,2.9,Basia Murton,bm8567
jlldam26,9167739,Mark Rice,0,-1.5,1.7,1.9,0.5,Luis Yoxall,flgkpr62
zdmyqz97,2333376,Irene White,0,-1.6,2.7,1.8,1.6,Samuel Dalton,wpqorn73
fjoxcj33,8354158,George Jaimes,1,-5,-4.3,-5,-2.4,Paul Prince,wndznn45
myofvw33,3990672,Jerome Gilmore,0,-1.2,1.7,0.4,1.8,Irene Feldman,ekhymj67
eimnse50,9290108,Ray Hawkins,0,-1.4,4.8,4.5,2.2,Michelle Cuellar,oqgnwy64
vzllff24,4284325,George Kelley,0,-0.2,0.5,0,3.2,Kenyatta Berrios,ysftax93
jnutoa90,5668486,Donald Miller,1,1.1,1.4,0.5,-1.7,Emily Santos-Bacca,esb99
cgcypf39,5277134,Vincent Gullatte,0,2.2,3,3,2.2,Luis Yoxall,flgkpr62
cmpvua65,6906141,Bobbie Miller,0,-1.3,3.7,2,2.4,Jeanette Lindley,mmxgfl83
yuxywz30,8741114,Lydia Little,0,2.4,3,2.9,-1.5,Luis Yoxall,flgkpr62
kzsvvk37,7607759,Carole Siskin,0,-0.6,1.1,2.6,3.5,Marie Roberts,vnxici28
rwvaeu64,7122224,Paul Tull,0,-2.4,0.8,1,3.5,Paul Prince,wndznn45
kbtzzn68,1725799,Michael Coffin,0,0.8,4.2,4.5,1.2,Samuel Dalton,wpqorn73
faefcv52,9900658,Micheal Parris,0,-0.3,3.8,1.5,4.3,Samuel Dalton,wpqorn73
galwbc88,7495648,Robert Wallace,1,-2.6,0,-0.4,-2.1,Patricia Jackson,hfyvek38
lkzwnr61,4750682,Tony Mcmahon,0,3.3,2.5,2.5,3.3,Dawn Curtin,sweucq96
oaeweu45,6013938,Emily Curlee,0,-3.7,-3.5,-3.5,-4.9,Fred Johnson,fj123
awqatt97,3778689,Michael Wimbush,0,-1.3,0.6,2.5,-2.5,Irene Feldman,ekhymj67
wvsqem10,8033902,Henry Muniz,1,0,1.3,1.2,-0.7,Luis Yoxall,flgkpr62
vkifbj88,5244444,Ida Smoke,0,-0.6,2.4,4.4,2.6,Jeanette Lindley,mmxgfl83
deeyfk50,0204886,Robert Millis,0,0.9,3.1,1.3,3.2,Kenyatta Berrios,ysftax93
quovsf08,5701761,Pedro Gallon,0,-1.1,0.6,0.4,2.3,Michelle Cuellar,oqgnwy64
zrrefi60,7905463,Randall Johnson,0,-2.8,-0.8,-0.6,-0.1,Emily Santos-Bacca,esb99
wvkdxw26,8209298,Natalie Vargas,0,0.2,4.7,2.1,2.9,Marie Roberts,vnxici28
kcwlpy01,1099724,Michael Titcomb,0,-0.3,1.8,2.8,2.2,Anne Hernandez,ssujpa10
uhcwkm16,9414913,Paul Jackson,1,0.4,2.8,4.3,3.4,Luis Yoxall,flgkpr62
kmjbhe55,7428346,Bob Willison,0,0.7,1.8,3.6,3.7,Irene Feldman,ekhymj67
sivdsx17,2410499,Larry Gerrior,0,0.5,2.3,2.3,4.4,Emily Santos-Bacca,esb99
nfswve18,5512458,Cathy Kindig,0,-0.6,0.4,5,4.1,Dawn Curtin,sweucq96
pubahi31,8157655,Heather Francis,0,1.5,4.2,2,3.8,Samuel Dalton,wpqorn73
qfvnfe20,7922934,Virginia Mickell,1,-1.7,-0.2,3,2.3,Basia Murton,bm8567
rkmajr16,8681676,Chelsea Horowitz,0,1.6,2,0.1,1.7,Fred Johnson,fj123
jhysuz06,9520072,Ella Jack,0,0.6,4,4.3,3,Anne Hernandez,ssujpa10
whonoi56,5533194,Don Johns,0,-0.1,3.2,2.8,2.2,Anne Hernandez,ssujpa10
qscouy32,8599897,Erika Tamez,0,-2.2,3.4,3.7,2.5,Irene Feldman,ekhymj67
zkwmsv95,2794947,Dolores White,0,-1.2,1,2.7,4.4,Anne Hernandez,ssujpa10
dsniag30,2215694,Mary Williams,1,2.2,3.9,3.4,-1.5,Samuel Dalton,wpqorn73
tdnxxg25,8809731,Wayne Parker,0,-2.5,-0.6,-0.6,1.2,Jeanette Lindley,mmxgfl83
gymeoh25,3894755,Robert Moore,0,0.8,2.6,3.5,3.3,Jeanette Lindley,mmxgfl83
xwmkcz31,5577205,Gilbert Crawford,0,-0.2,3.2,1.3,-1.1,Luis Yoxall,flgkpr62
vpipoj69,7208266,Jose Hall,0,-2.2,3.4,3.9,2,Fred Johnson,fj123
hgkpmo07,6029469,Frank Benjamin,1,-4.5,-2.8,-2,-5,Luis Yoxall,flgkpr62
xlldqy08,6307946,Mary Pickett,0,1.2,2.1,2.7,2.3,Jeanette Lindley,mmxgfl83
ibugbs26,7906534,Miriam London,0,-1.1,2.2,0,4.1,Patricia Jackson,hfyvek38
ikahog74,9041807,Vivian Carter,1,0.2,3.5,4.6,1,Emily Santos-Bacca,esb99
zybhnw12,4242138,Sandra Workman,0,1,2.8,2.9,2.4,Anne Hernandez,ssujpa10
cbmhtf54,8620192,Peggy Mantini,0,2.5,2.1,4.4,1.4,Michelle Cuellar,oqgnwy64
mhyuvr38,6492720,Carrie Miller,1,1,4.3,4.6,3.1,Kenyatta Berrios,ysftax93
sfevqw55,3095068,Trevor Cornett,0,-0.3,3.7,4.8,4.1,Kenyatta Berrios,ysftax93
ieeuqo78,5831040,Jose Wisener,1,-1.7,2,1.1,-3.2,Emily Santos-Bacca,esb99
udroaf54,0470260,William Jordan,0,0.9,3.5,3.5,1.4,Michelle Cuellar,oqgnwy64
ertygj50,4176928,Michael Bowers,0,0.4,5,2.2,2.6,Basia Murton,bm8567
tyfvxc33,9529178,David Elliott,1,1.1,3.2,2.6,-2,Fred Johnson,fj123
poldwk41,7644965,Isaac Bond,1,0.9,2.2,3,4,Irene Feldman,ekhymj67
xumqln44,4332504,Jeanette Hunter,0,-0.9,-0.8,-2.4,1.2,Jeanette Lindley,mmxgfl83
wcrsaq35,9384386,Frankie Truax,0,-1.5,4,3.9,1.9,Anne Hernandez,ssujpa10
gyxaii82,6671191,Melissa Key,0,0.5,3.1,4.1,2.2,Jeanne Mason,cnotli32
htrzfc29,0998121,James Mullaney,1,-2,1.8,3.8,-4.2,Kenyatta Berrios,ysftax93
bshgsf36,9480989,Michael Thornton,0,-0.2,3.3,2.7,3.3,Patricia Jackson,hfyvek38
mnhqwa06,5846149,Gay Lankford,0,0.9,1.2,4.3,3.4,Irene Feldman,ekhymj67
iagcrd37,5948798,Leila Channell,0,-0.3,2.7,3.8,3.1,Fred Johnson,fj123
gwergy70,7433601,George Wright,1,-0.4,3.3,1.7,-4.9,Samuel Dalton,wpqorn73
tuyzka24,7060750,Eric Hoare,0,-0.6,2.7,3.8,-3.4,Marie Roberts,vnxici28
lxcyeo06,4780145,Anthony Schoeck,0,-1,2.9,3.7,0.3,Kenyatta Berrios,ysftax93
naaamm98,9832667,Matthew Combs,0,1.9,1.3,3.4,3.1,Kenyatta Berrios,ysftax93
wmpdrt50,0039190,Chris Cruz,0,-2.6,2,1.6,-1.2,Paul Prince,wndznn45
pocfqu94,7797088,Scott Tarver,0,1.6,2.5,4.2,4.2,Patricia Jackson,hfyvek38
zkofzg25,9336335,Judith Tomlin,1,-0.5,4.3,2.6,3.1,Fred Johnson,fj123
dghbol05,7237568,Christine Stewart,1,-0.3,0.4,-99,1.8,Michelle Cuellar,oqgnwy64
mnzazv30,4864259,Joseph Burks,0,1.2,1.9,2.8,-99,Jeanette Lindley,mmxgfl83
rvkkkr41,4288906,Jesse Johnson,0,-0.7,3.4,3.9,3.6,Patricia Jackson,hfyvek38
ngvhsp99,9949628,Cheryl Kimbrell,1,-1.9,3.1,1,-5,Marie Roberts,vnxici28
nvydjk88,0906771,Anthony Christian,0,0.6,2.8,1,3.4,Jeanette Lindley,mmxgfl83
jqxwar75,6401428,Richard Pittman,0,-2.5,2.7,1.6,-4.7,Marie Roberts,vnxici28
ezkdiy25,8581733,Penny Steen,0,0,4,3.5,2.8,Jeanette Lindley,mmxgfl83
hcmldt58,0514906,Jessica Decamp,0,-1.7,4.4,4.9,2.5,Patricia Jackson,hfyvek38
pkqbwy33,4737534,Emma Ingram,0,-3,-3.4,-3.8,2.1,Jeanette Lindley,mmxgfl83
txqfjj54,7909070,Daniel Reynolds,0,-1.1,1.6,4.6,-0.3,Patricia Jackson,hfyvek38
rhwzwj73,8007430,Danielle Johnson,1,0.6,4.3,3.9,1.2,Jeanne Mason,cnotli32
nsjvnw49,0941814,Todd Dayton,0,-3.6,2.1,2.6,-4,Anne Hernandez,ssujpa10
bbxwar92,3220773,Mina Means,0,1,3.4,4.3,2.4,Dawn Curtin,sweucq96
hepawf47,1751128,Angel Apadoca,0,-3.4,-0.1,-2.4,-4.7,Irene Feldman,ekhymj67
pfwqtp69,1171835,David Beasley,1,-1.9,2.8,3.3,0.6,Dawn Curtin,sweucq96
ewajyl70,0778981,Samuel Strange,0,-99,-99,-99,-99,Kenyatta Berrios,ysftax93
vdrgvk64,4017671,Stephen Easley,0,-0.9,-2.5,-0.8,2.4,Irene Feldman,ekhymj67
rkgkbt50,0889360,Glen Davis,1,-1.6,-1.7,-0.8,0.6,Fred Johnson,fj123
ezlegi55,0356948,Roger Seward,0,-2.5,2.4,4.2,3.5,Anne Hernandez,ssujpa10
bawuse38,9002700,Betty Gunther,0,-2.3,-1.4,1.3,4,Anne Hernandez,ssujpa10
bwqoca61,2419274,Melissa Grantham,0,-1.8,4.7,4.3,4.2,Emily Santos-Bacca,esb99
stwfgz97,9031316,Mildred Diaz,0,-2.9,0.8,1.4,0.5,Fred Johnson,fj123
xzdqts48,5915158,Frank Chase,1,-2.3,2.7,1.5,0.8,Michelle Cuellar,oqgnwy64
vllmfy43,4102355,Willie Moniz,1,-0.5,5,3.9,3.4,Patricia Jackson,hfyvek38
rlabvd50,4492319,Julie Green,0,1.8,2.3,4.8,4.2,Emily Santos-Bacca,esb99
opfcof64,2945486,Martha Hanson,0,-2.7,-3.1,-2.2,-5,Basia Murton,bm8567
vyeixq05,8066262,Ronny Russo,0,0.7,3.4,3.8,4.5,Luis Yoxall,flgkpr62
dmnean93,2130603,Ed Zulauf,0,0.5,2.7,4,2.9,Dawn Curtin,sweucq96
gqhxgc50,3594730,Craig Jackson,0,2.1,5,1.5,4.7,Basia Murton,bm8567
zmonfx06,8500192,Anita Eddins,0,0.3,1.4,2.4,2.1,Kenyatta Berrios,ysftax93
kitxgr61,0898078,Linda Herring,0,-1.6,1.8,4,-0.9,Dawn Curtin,sweucq96
mjmfbs77,3851489,Aaron Greenley,0,2.1,2.9,3.5,0.7,Jeanne Mason,cnotli32
bipoyc47,8934390,Timothy Myers,0,0.7,0.8,1.9,4.3,Jeanette Lindley,mmxgfl83
qsbogo15,2156180,Mario Davis,0,-2.3,3.1,4,2.6,Emily Santos-Bacca,esb99
peejic67,9356717,Sharon Cables,0,0,0,0,5,Jeanne Mason,cnotli32
fabgcz40,6304413,Madeline Penny,1,0.8,4.1,2.5,4.1,Jeanne Mason,cnotli32
dsdutw02,7167079,Kyle Robinette,1,2.1,2.9,3.5,0.9,Samuel Dalton,wpqorn73
dxgjfm72,1647117,Joel Paddio,1,-0.1,3.2,3.5,2.1,Irene Feldman,ekhymj67
ftpray94,8784601,Joseph Wood,1,-0.3,1.8,2.9,-4.9,Patricia Jackson,hfyvek38
oadlrw23,4480062,Daniel Reyes,1,-1.9,3.6,1.7,1.4,Emily Santos-Bacca,esb99
keapfw47,7277613,Sandra Hanson,1,-1.5,2.6,4.2,2.2,Kenyatta Berrios,ysftax93
dkvwmh14,5777857,Linda Kulas,0,-2.6,0.1,0,3.4,Irene Feldman,ekhymj67
bpnytt47,2497319,Jessica Lockwood,0,-0.9,0.7,2,0.8,Jeanette Lindley,mmxgfl83
nosnzy78,6254200,Paul Evans,1,-2.2,-1.9,-3.3,-3.5,Samuel Dalton,wpqorn73
bmiryb56,2596249,William Lerman,0,-1.7,2.4,3.8,3.4,Jeanne Mason,cnotli32
cqlwua29,3659923,Bobby Smith,0,-2.3,3.9,1.2,3.8,Irene Feldman,ekhymj67
ecvehq58,6329904,Stephen Stallins,0,-1.6,-1.6,0.4,1.1,Jeanne Mason,cnotli32
zgldtc29,3438477,Samuel Thibeau,0,0.1,2.9,3,2.8,Irene Feldman,ekhymj67
vydqsk42,6707983,Milton Fanter,1,-1.4,1.8,3.2,4,Dawn Curtin,sweucq96
kpbubl13,2210404,Arlene Smith,1,-1.2,1.7,3.3,2.7,Irene Feldman,ekhymj67
oqvtnp14,9482809,Yvonne Dobson,0,-1.4,1.2,3.6,3.4,Paul Prince,wndznn45
ubppph50,7455058,James Souliere,1,-2.3,1.9,2.1,-0.2,Samuel Dalton,wpqorn73
avjszt07,1887142,Frank Obrien,1,0.8,0.2,3.4,2.8,Basia Murton,bm8567
cnqpqk12,1971182,Nannie Amick,0,-1.1,3.4,3.1,3,Patricia Jackson,hfyvek38
fwjvic71,7529631,Derek Rice,0,-1.8,2.2,2.1,1.2,Patricia Jackson,hfyvek38
wjtvvr91,1736902,Mavis Stout,0,-0.6,2.1,3.6,3.1,Luis Yoxall,flgkpr62
fnbsww96,1616967,Michael Bean,0,-2.1,-2.9,-0.1,2.9,Emily Santos-Bacca,esb99
qnfloh37,8753338,Roberto Melton,1,-5,3.3,4.3,4.9,Paul Prince,wndznn45
ybxzij69,3713999,Nicole Mitchell,1,0.1,3,4.5,3.4,Dawn Curtin,sweucq96
aezash96,9713916,Linda Stevenson,1,-4.6,-3.3,-3.3,-3.6,Paul Prince,wndznn45
rmqcdn32,7683117,Lance King,0,-2.7,-0.4,1.1,-2.4,Marie Roberts,vnxici28
mkawis07,5834167,Alexander Pyne,1,-0.7,2.9,2.2,3.2,Michelle Cuellar,oqgnwy64
vkelmi30,4425332,Elvera Anderson,0,0.7,2.7,2.8,3.6,Fred Johnson,fj123
uatker55,8467167,Robert Wilson,1,-1.7,2.1,3.4,-4.8,Jeanne Mason,cnotli32
rwybip38,3936654,Mark Estes,0,-0.9,2.2,0.3,3.4,Basia Murton,bm8567
wmnecs68,6921514,Michael Byrant,0,-0.7,3.3,4.6,0.4,Michelle Cuellar,oqgnwy64
xcvpcw56,3557908,Glenda Miller,0,-3.4,2.1,2.6,-5,Irene Feldman,ekhymj67
ihfjaa29,0009858,Timothy Moore,0,0.3,4.4,4.6,1.9,Dawn Curtin,sweucq96
zdekqa37,7551136,Donald Scott,1,-0.5,3.5,3.8,3.2,Emily Santos-Bacca,esb99
rynnew43,4182098,Carol Dewey,1,-3.7,-1.2,1.2,-1.9,Jeanne Mason,cnotli32
cpuwtu87,9661282,Cheryl Chenoweth,0,0.4,4.7,4.4,3.2,Paul Prince,wndznn45
ptvizu24,6300676,Victor Washington,0,1,1.2,5,-1.6,Jeanette Lindley,mmxgfl83
qlngij81,3424216,Mary House,1,-0.4,3.4,3.3,2.4,Dawn Curtin,sweucq96
ttoixo69,1950536,Tracee Williams,0,-1.4,2.9,1.6,-5,Anne Hernandez,ssujpa10
lekgpf41,2304314,Jessica Pierce,1,0.4,4.6,3.9,2.9,Irene Feldman,ekhymj67
vkuwcm94,5290268,Antonia Wilber,0,-1.7,4.7,2.4,3.5,Emily Santos-Bacca,esb99
dpmykx73,6816075,Veronica Monahan,0,0,2.7,3.2,3,Paul Prince,wndznn45
zdxakd12,6843056,Lionel Montalvo,0,-1.5,5,4.2,3.4,Basia Murton,bm8567
pkrsqe48,2996964,Mary Clevenger,0,-3.2,0.9,2.7,2.9,Jeanette Lindley,mmxgfl83
vofzve90,2441524,Ronald Barrientos,0,-3.3,4,4.3,4.1,Michelle Cuellar,oqgnwy64
memvoq20,2825676,Johanna Bently,0,-0.2,3.5,4.8,3.1,Fred Johnson,fj123
piyplq19,0194209,Frederick Kieff,0,0.6,5,5,4.9,Emily Santos-Bacca,esb99
pujvpv37,4123022,Stephen Smith,0,-3.1,3.2,1.2,2.8,Paul Prince,wndznn45
yetqyc94,8312588,Christine Castro,0,0.3,3.3,4.8,4.4,Paul Prince,wndznn45
zqnfgg70,0864628,Catherine Perrodin,0,-4.3,-1.4,-4.4,2.8,Paul Prince,wndznn45
gokawt29,8187376,Jack Hernandez,0,-2.4,-2.1,-0.8,0.3,Luis Yoxall,flgkpr62
egjptw24,8042471,Robert Frawley,0,0.1,1.1,0.6,2.7,Paul Prince,wndznn45
jwvnyc33,6713420,Jane Rushing,0,1,2.7,4.9,0.7,Emily Santos-Bacca,esb99
rwsydz21,9198588,Peggy Lopez,0,2.5,2.3,5,2.6,Samuel Dalton,wpqorn73
mwydlc10,6539447,Mina White,0,-2.4,-1.4,1.7,1.5,Anne Hernandez,ssujpa10
munxyw45,6106981,Nathaniel Saunders,0,-2.3,1.5,3.5,-4.7,Paul Prince,wndznn45
osruqw93,8768670,Cecilia Jones,0,0.6,4.6,1.8,3.8,Irene Feldman,ekhymj67
zdhnpe82,1277214,Danilo Smith,0,1.2,0.5,-0.9,4.7,Irene Feldman,ekhymj67
uebggu08,7079322,Holly Wolff,1,2.4,1.2,1.5,2,Jeanette Lindley,mmxgfl83
mzcjig09,3697536,Hollis Mitchell,0,2.5,4.6,3.3,4.3,Emily Santos-Bacca,esb99
kdtfro05,9222495,Earl Guardado,1,-1.9,3.9,2.9,3.3,Irene Feldman,ekhymj67
trkvgr28,6156230,Rosa Hostetler,0,0.2,-1,-1,1,Emily Santos-Bacca,esb99
qfbggz16,5100437,Joseph Martinez,0,0.6,1.8,4.6,3.4,Michelle Cuellar,oqgnwy64
niaxhv40,2114374,Debra Landreth,0,-0.6,0.4,3.2,0.5,Dawn Curtin,sweucq96
botvxj95,4827346,Martin Taylor,1,0.9,3.2,2.9,2.7,Luis Yoxall,flgkpr62
lkfogq14,0865633,Donald Mcquaig,0,-1.8,0.6,1.4,-4.6,Kenyatta Berrios,ysftax93
vxrgus46,3119151,Margaret Bailey,1,0.4,1,2.3,4.5,Marie Roberts,vnxici28
pajvaz53,0092195,Darrell Joyner,0,1.1,4.1,2.7,-0,Luis Yoxall,flgkpr62
rgeqsz00,8929217,Donald Heikes,0,-1.5,2,3,2.9,Patricia Jackson,hfyvek38
nmptqx78,4329980,Laura Clegg,0,3,2,4.9,3.1,Marie Roberts,vnxici28
hnhtcw69,2386151,Dorothy Blechman,0,0.1,1.4,2.2,4.3,Anne Hernandez,ssujpa10
rxzofh94,1969794,Arlene Hrabal,0,1.8,4.8,1.8,4,Patricia Jackson,hfyvek38
egjoox14,3408013,Steven Henry,0,0.4,1.5,2.7,1.7,Marie Roberts,vnxici28
cplhvu05,1116016,Deborah Coffey,1,-1.2,2.2,3.8,-5,Fred Johnson,fj123
fqeyrz40,8385997,Benjamin Price,1,1.5,2.8,3.2,2.8,Kenyatta Berrios,ysftax93
qvckyx03,9225363,Ann Clark,0,-1.1,3.3,3.7,2.1,Kenyatta Berrios,ysftax93
bhdrio41,5342390,Christopher Wedlow,0,-2,2.3,1.5,3.4,Emily Santos-Bacca,esb99
bzzajx87,4598365,Jean Jensen,0,0.8,1.9,-1.1,4.7,Fred Johnson,fj123
sernti10,3939886,Betty Broadnax,1,2.9,4,4.2,-5,Irene Feldman,ekhymj67
cstfji34,2967806,Minerva Scott,1,0.1,1.8,4.4,0.9,Marie Roberts,vnxici28
uiuxjd39,9831780,Elton Teets,0,-0.2,2.9,3.4,3.4,Fred Johnson,fj123
ckckms89,8836640,Irving Trout,1,1.1,1.7,2.9,-0.7,Paul Prince,wndznn45
fcmquv28,7039283,Edmond Miller,1,-1,4.5,4.8,3.5,Jeanne Mason,cnotli32
lufssq52,2168169,James Ohlson,1,0.8,4.1,1.9,-5,Samuel Dalton,wpqorn73
mvhvwl58,9850865,William Burton,1,-2.3,2.8,3.2,-5,Marie Roberts,vnxici28
jynngj51,5726973,John Shafer,0,1.7,5,-1.4,4.5,Samuel Dalton,wpqorn73
saglvt54,3729774,Jane Henry,0,-1.8,0.6,4.2,3.4,Emily Santos-Bacca,esb99
eehzma52,3648512,Cassandra Travis,1,0.7,1.6,3.4,2.4,Dawn Curtin,sweucq96
mmraxl56,2039578,Terry Hartman,0,-0.5,1.5,0.3,-2.4,Fred Johnson,fj123
zcvgop08,0511710,Tamika Copstead,1,-3,-1.4,0,-4.2,Paul Prince,wndznn45
bhofwe59,3933459,Spencer Ely,0,0.5,3.2,4.8,3.2,Samuel Dalton,wpqorn73
hlvsvh48,5788273,Ronald Geisinsky,0,-2.8,2.8,4,3.8,Luis Yoxall,flgkpr62
cnnrmf18,0752230,Brenda Isaacson,0,-5,0,-99,-3.7,Irene Feldman,ekhymj67
fuklup12,0037208,Robert Rooney,0,0.1,2.5,2.7,1.6,Jeanette Lindley,mmxgfl83
umvvcw93,4865995,Janet Sumter,1,-1.8,3.7,3.6,4.1,Michelle Cuellar,oqgnwy64
owmhis66,2877766,Dennis Kwok,0,-0.5,3.2,3.7,0.1,Dawn Curtin,sweucq96
okbmsg18,2060261,Mark Scott,1,1.3,3,3.8,2.5,Anne Hernandez,ssujpa10
prhhcf89,4377377,James Ibrahim,1,1.4,5,4.6,2.6,Fred Johnson,fj123
gfwitq00,6413880,Brian Sowers,0,-0.3,2.8,4.1,2.8,Jeanette Lindley,mmxgfl83
teduko03,5454306,Ozella Rodriguez,1,-1.4,0.9,3.8,1.3,Marie Roberts,vnxici28
disztn14,9992236,Paul Ramirez,1,0.5,4.3,3,3.9,Michelle Cuellar,oqgnwy64
rkukkm01,5519548,Lupe Avila,0,-0.7,2.9,3.3,3.7,Marie Roberts,vnxici28
iownmd78,2702075,Nancy Smayda,1,3.1,5,4.1,3,Paul Prince,wndznn45
aqxupe20,8834303,Della Ferguson,0,-2.6,-2.3,0.2,-4.9,Fred Johnson,fj123
cdxojx04,8396063,Jillian Peduto,0,0.4,4.3,4,4.1,Jeanne Mason,cnotli32
ukpaht66,8283357,Tyler Massie,0,-99,-99,-99,-99,Marie Roberts,vnxici28
xkfwds20,1764648,Toni Gross,1,-3.6,3.6,2.4,3.7,Jeanne Mason,cnotli32
lwpuwp57,2824823,Raymond Berg,1,-0.6,2.8,2.2,3.2,Marie Roberts,vnxici28
ecjnml60,6495874,Bernice Pangelinan,0,-4.4,1.9,1.9,4.2,Kenyatta Berrios,ysftax93
xjffdl38,7755703,John Westphal,0,-2.9,0.6,5,-0.2,Kenyatta Berrios,ysftax93
nqsplu58,2481570,Jeffrey Rockwell,1,-0.7,4.4,4.8,3.1,Irene Feldman,ekhymj67
valkgx54,6709657,Gary Laura,0,-2.1,3.4,3.1,1.6,Jeanette Lindley,mmxgfl83
lnruww32,7193983,Kenneth Spencer,1,1.3,3,4.5,-4.1,Dawn Curtin,sweucq96
owtcrx42,5540348,Abraham Maciasz,1,-2.2,3.4,4.1,1.6,Emily Santos-Bacca,esb99
kndxkb54,1218079,Annie Cleveland,1,0.6,2.6,4.4,3,Irene Feldman,ekhymj67
pzqkyu60,2992621,Richard Bekerman,1,-1.9,3.1,2.6,-4.7,Irene Feldman,ekhymj67
wdopri71,1293709,Harold Baker,1,-2.1,3.9,1.3,-1.8,Paul Prince,wndznn45
pbhqiw95,3315695,David Baca,0,0.3,4,4.9,4,Marie Roberts,vnxici28
gehkym92,1941447,Charles Fritz,0,0.8,4.7,3.7,3.5,Marie Roberts,vnxici28
jhetsx22,0062548,Michelle Trotter,1,0.1,1.6,3.1,0.8,Fred Johnson,fj123
epilxj04,3275221,Rodney Eddy,1,-0.9,3.2,1.7,2.3,Luis Yoxall,flgkpr62
rfgbly21,3405359,Carl Treuter,0,1.5,2.4,0.9,2.8,Luis Yoxall,flgkpr62
czeizz21,3180660,Elizabeth Olson,1,-0.2,3.8,4.7,-2.6,Irene Feldman,ekhymj67
owpelt27,0187012,Ervin Carroll,0,4.3,3.7,2.5,0.3,Luis Yoxall,flgkpr62
hmnnak39,4722989,James Seabolt,0,-1.7,2.1,-1.2,0.6,Paul Prince,wndznn45
qawttf90,8028453,Claire Steele,0,0.5,2.4,3.6,2.4,Samuel Dalton,wpqorn73
msnttb83,8427649,Todd Rollins,1,-3.5,-1.3,0.9,-1,Dawn Curtin,sweucq96
zcmuxx77,0271481,James Loomis,0,3.8,2.1,5,4.7,Jeanne Mason,cnotli32
cjyuhl86,7016850,Thomas Duncan,1,0.5,2.6,4,2.9,Fred Johnson,fj123
grosme22,8573535,Mary Dupre,0,0.6,0.4,2.8,1.4,Basia Murton,bm8567
forugn12,7654492,Ossie Menard,0,2.2,2.9,1.6,-2.9,Patricia Jackson,hfyvek38
liiffu38,9292523,Stuart Dame,0,-0.3,2.6,2.6,1,Fred Johnson,fj123
dvqqxz18,2227611,Michael Walker,1,2.5,4,-99,4.8,Luis Yoxall,flgkpr62
lxbtnf71,6139047,Gordon Lees,0,-0.9,1.4,4.1,2.6,Dawn Curtin,sweucq96
rxuecj98,4914344,Larry Williams,0,1.4,1.7,4.8,4.9,Marie Roberts,vnxici28
ivtxnr55,8725670,John Gross,0,0.2,4,3.8,3.1,Fred Johnson,fj123
xjyqyr73,4880753,Maureen Prickett,0,0.8,0.7,3,0.1,Basia Murton,bm8567
hjlgtu75,6474689,Larry Robinson,0,-2.3,1.9,4,2.5,Emily Santos-Bacca,esb99
otsnjg90,5986735,Bruce Willis,0,-0.7,1.6,2.8,0,Fred Johnson,fj123
dyuatj87,6393095,Candice Somerville,0,-0.8,4.5,5,2,Jeanette Lindley,mmxgfl83
ztunlg45,2188578,Steven Simmons,1,2.3,2.6,3.6,3.4,Michelle Cuellar,oqgnwy64
swficv19,5111166,Dennis Chase,0,-0.5,4.1,4.1,3.5,Jeanne Mason,cnotli32
inoplx20,4776105,Albert Rowe,1,0.8,4.6,4,3.3,Michelle Cuellar,oqgnwy64
lkqdmf85,4990678,Kenneth Hamil,0,-2.1,2.4,1.8,1.2,Michelle Cuellar,oqgnwy64
chesbo94,0410794,Joseph Brown,0,-0.7,2.5,2.3,-0.7,Michelle Cuellar,oqgnwy64
obkbne84,6740492,Keith Howard,0,0.7,2.2,4.5,3.4,Fred Johnson,fj123
xbxcwd50,5239856,Maria Hess,0,-3.3,1.5,-0.7,-1.8,Patricia Jackson,hfyvek38
ubbppr03,6627749,George Sharp,0,-1.8,1.1,0.1,-1.4,Emily Santos-Bacca,esb99
kquuye54,9583762,William Fisher,1,-2.3,4.7,4.7,1.4,Patricia Jackson,hfyvek38
lglows54,4086413,Ralph Bacon,0,-3.7,-3.3,-3.3,-3.5,Anne Hernandez,ssujpa10
xyzpsn69,0064523,Paul Porter,0,-0.8,2.5,1.8,-5,Jeanette Lindley,mmxgfl83
xrktzl94,4495896,Sarah Drewes,1,-1.3,-0.6,-0.5,-5,Dawn Curtin,sweucq96
cfdrld96,1811554,Cathy Hazard,0,0.6,1.2,0,-1.7,Patricia Jackson,hfyvek38
zpdapv31,5460552,Judy Eubanks,1,-1,1.7,2.4,-4.5,Jeanne Mason,cnotli32
wkfeag34,8090207,Evelyn Olson,1,1.9,2.7,3,-1.3,Jeanette Lindley,mmxgfl83
pkcaom21,3743395,Chas Broom,1,-3,-1.7,-0.5,4.7,Irene Feldman,ekhymj67
uinwzp16,9897411,Margaret Hester,0,-2.8,-1.5,-1.2,3.8,Marie Roberts,vnxici28
