uw_netid,student_no,student_name_lowc,premajor,activity,assignments,grades,pred,adviser_name,staff_id
vlqqle34,9461813,James Minvielle,1,-0.3,2.7,2.3,2.9,Michelle Cuellar,oqgnwy64
ketktv76,0748506,Barry Allison,0,-0.6,2.4,3,2.1,Samuel Dalton,wpqorn73
ykvlcd35,5248088,Earnest Hedman,1,1,3.7,4,-0.6,Paul Prince,wndznn45
flfkxx24,8702101,Nancy Campbell,0,0.1,-1.8,-1.4,3.2,Jeanne Mason,cnotli32
rgnuqp70,8587485,Gayla Melancon,1,1.4,2.8,4.8,4,Patricia Jackson,hfyvek38
yzacax38,5244793,Ann Brown,0,-3.5,0.5,4.6,-3.9,Emily Santos-Bacca,esb99
ykquaa89,6188708,Timothy Macdonald,0,0.2,3.6,5,3.6,Kenyatta Berrios,ysftax93
xrluxw56,8829136,Beverly Johnston,1,-0.6,1.6,-0.2,-0.3,Irene Feldman,ekhymj67
mcpivc66,3760751,Edward Snider,0,-3.5,-4.3,-1.7,1.2,Patricia Jackson,hfyvek38
xogaba76,2537924,Mary Metge,1,1.1,3.6,3.1,3.7,Irene Feldman,ekhymj67
ysvsri87,8430250,Daniel Hayward,1,1.6,4.2,0.6,0.2,Dawn Curtin,sweucq96
kqrwey34,0989857,Annie Bingham,1,-1.8,0,0.8,-4.6,Fred Johnson,fj123
lhyzxx24,8036829,Andre Cobb,0,2.6,2.9,4.8,4.7,Fred Johnson,fj123
fmwmjk50,1317229,Doris Thomas,1,-3.8,-4.6,-3.3,-4.5,Dawn Curtin,sweucq96
aqpqiv06,3156320,James Douglas,0,0.6,3.1,3.7,-2.7,Fred Johnson,fj123
gssuda03,8631949,Blanche Morgan,0,-0.1,1.7,4.1,2.2,Fred Johnson,fj123
zcuzxf46,9285552,William Craven,1,0.2,2.8,1.7,-4.9,Anne Hernandez,ssujpa10
tqgutq84,0596833,Donald Tanner,0,-0.6,3.5,4,-1.9,Jeanne Mason,cnotli32
iztduj91,3868551,Javier Otero,0,-0.6,1.9,-0.9,-5,Dawn Curtin,sweucq96
jlalxo18,6821699,Donald Mierzwiak,0,0.7,4.4,4.4,3.7,Paul Prince,wndznn45
jcbbhi78,1660267,Michael Riles,0,-0.8,0.8,0.6,2.7,Marie Roberts,vnxici28
ukbiyg17,6125990,Jessica Miller,0,-0.6,1.6,1.4,2.6,Patricia Jackson,hfyvek38
gpefmx99,7956883,Shanell Toban,0,-0.5,0.7,-1.2,3.2,Patricia Jackson,hfyvek38
aorqty42,5579829,Roberto Melgoza,1,0.5,-1.4,2.9,4.5,Basia Murton,bm8567
novfyk75,4398777,Leon Williams,1,-0.8,3.3,3.9,2.7,Jeanne Mason,cnotli32
spnurf23,0503884,Lavon Brown,0,-1.4,2.3,4.2,3.3,Michelle Cuellar,oqgnwy64
piruat92,7800348,Bennie Yorke,0,0.7,3.5,4.9,4,Fred Johnson,fj123
ycitue81,5698910,Earl Rykert,1,-2.4,4.6,2.6,-2.8,Patricia Jackson,hfyvek38
tgoadj44,0093389,Peter Cole,0,-1.3,3.8,4.5,3.2,Dawn Curtin,sweucq96
reullv75,0170717,Evelyn Odom,0,-0.7,1.2,3.8,2,Paul Prince,wndznn45
ntaphs15,2167687,Krista Dukes,0,-1,1.7,-99,3.5,Patricia Jackson,hfyvek38
obbwwc33,7482502,Michael Farlow,0,-1.4,1.5,2,2.3,Fred Johnson,fj123
nxiwez02,2318131,Patricia Wilson,1,-2.5,2.9,-2,4,Marie Roberts,vnxici28
hwogyp95,5210735,Tyron Boedeker,1,-3.4,-2.9,-2.4,2.9,Irene Feldman,ekhymj67
zkmoht03,6671035,Mary Hobbs,0,0.9,3.6,3.7,0.1,Dawn Curtin,sweucq96
njtkzc86,6784521,Scott Duguay,0,-0.3,1.5,2.9,3.5,Jeanne Mason,cnotli32
prugid77,3858996,Tiffany Lund,1,0.2,1.6,2,1.8,Fred Johnson,fj123
zkzcev11,0990421,Bill Montejo,0,0.8,3.6,3.4,2.2,Kenyatta Berrios,ysftax93
xvzqgy63,8218196,Linda Mcgowan,1,-2.3,2.8,3.9,2,Jeanne Mason,cnotli32
lodqtf04,0081880,Judy Cannon,0,0.2,0.7,3,-0.6,Paul Prince,wndznn45
bhstbg85,0829687,Anthony Lyon,0,-3,-1.6,-1.4,-1.3,Dawn Curtin,sweucq96
xkiesx09,6628840,Reginald Riker,1,-0.3,4,3.5,0.6,Jeanne Mason,cnotli32
megctb92,7437695,Joseph Khoury,1,-1.7,0.6,3.4,-3.8,Emily Santos-Bacca,esb99
vzfekm09,6374299,Anna Escalante,0,0.9,-0.1,1.4,4.6,Dawn Curtin,sweucq96
lnehxh44,8464042,Jasmine Koontz,0,0.7,2,2.1,4.3,Kenyatta Berrios,ysftax93
tzqlri26,0386088,William Carr,0,-1.6,5,3.9,3.8,Irene Feldman,ekhymj67
xuruhc68,8719302,Melvin Markle,1,1,3,2.8,-3,Fred Johnson,fj123
akhigs53,9878851,Gary Mcdonald,0,-2.1,3.2,4.3,2.1,Anne Hernandez,ssujpa10
gltfit21,6884449,Sterling Carter,1,1.7,3.7,2.6,0.1,Fred Johnson,fj123
jhczgl42,9391847,Leatha Hackett,0,1.2,4.6,5,1,Emily Santos-Bacca,esb99
wpqikp89,7654349,Anne Galbraith,1,-2.1,3.9,3.4,2.8,Luis Yoxall,flgkpr62
qdgpvu10,1791691,Van Flowers,0,-2.2,2.1,3.3,1.8,Samuel Dalton,wpqorn73
mtkzgx41,4469108,Beatrice Lenard,0,-0.8,4.4,4.5,2.8,Paul Prince,wndznn45
txsfwg40,5112672,Pamula Frankhouser,0,-0.5,1.9,4.6,2.1,Fred Johnson,fj123
uzkikq25,7235335,Leroy Schrum,1,-1.8,-0.6,1.6,-4.5,Patricia Jackson,hfyvek38
iqofjv49,2246574,Christina Keast,0,1.3,5,2,3.4,Basia Murton,bm8567
ygcsec68,9882476,Monica Rusch,0,-3.9,-1.8,-3.2,1.1,Fred Johnson,fj123
uzkhjh08,0611743,Pearl Tavares,1,0.9,2.4,2.3,-0.9,Dawn Curtin,sweucq96
vmpwee11,9459654,Rosalie Panora,0,-1.8,3.8,3.4,4.8,Fred Johnson,fj123
lrtgpu96,7972831,Claudette Sauls,0,-0.3,0.3,0.9,-4.4,Luis Yoxall,flgkpr62
ofzavo75,2634309,Russell Velo,0,2.3,3.7,4.9,-3.2,Dawn Curtin,sweucq96
hcmphw90,5038401,Marion Dutcher,0,-2.2,1.1,2.4,-1.2,Jeanne Mason,cnotli32
raqxta93,3711146,Dale Darou,0,2.4,4.7,3.6,-0.9,Fred Johnson,fj123
seakqx51,5959447,Nancy Johnson,0,3.1,1.7,2.7,3,Basia Murton,bm8567
mwykcg52,4698783,William Nguyen,1,0.7,2,4.8,-5,Emily Santos-Bacca,esb99
kcvefd47,4598195,Eric Hamil,1,0.8,4.4,4.9,3.7,Marie Roberts,vnxici28
esknii41,1122319,Mildred Boyer,0,0.9,4.2,4.8,3.7,Basia Murton,bm8567
mxhcsc85,2096688,Tamara Terrell,0,-1.7,2.8,1.8,3.3,Kenyatta Berrios,ysftax93
illzxw67,0199639,Jeanette Mack,0,0.1,4,2.8,1.7,Luis Yoxall,flgkpr62
vznnbv56,8960572,Ashley Noble,0,0.4,5,5,3,Kenyatta Berrios,ysftax93
jivltn68,9481099,Mary Ramos,1,-99,-99,-99,-99,Jeanette Lindley,mmxgfl83
kmpvxv30,3070556,Alfred Sweet,1,0.8,0.2,1.6,0.8,Paul Prince,wndznn45
iaenpn56,5845414,Amelia Fisher,0,2.2,2.6,1.5,2.9,Marie Roberts,vnxici28
nwtdqg45,2914756,Beth Thomas,0,0.8,3.9,2.2,1.3,Jeanette Lindley,mmxgfl83
arbkyk95,2543325,Richard Garton,1,-3.8,5,4.5,3.1,Jeanette Lindley,mmxgfl83
jegzer29,9638961,Dustin Garza,1,-1.3,2.2,3.2,3.3,Samuel Dalton,wpqorn73
qqhjql59,3488183,Jean Traughber,1,-0.3,4.1,1.7,2.6,Emily Santos-Bacca,esb99
zoyzku66,5127766,David Huseby,0,0.7,4.1,4,2.9,Jeanette Lindley,mmxgfl83
yskqye68,5953588,Richard West,0,0.7,1.4,4,1.1,Emily Santos-Bacca,esb99
uyigmw10,3879227,Cher Murphy,0,-1.8,1.3,3.9,4.6,Jeanette Lindley,mmxgfl83
givujj61,2719059,Ethel Baumgartner,0,-2.4,1.8,-1.1,-0.9,Emily Santos-Bacca,esb99
yqgoxg15,8341240,Steven Mclawhorn,0,2.6,4,4.4,4.4,Paul Prince,wndznn45
wvbqqh62,3787010,Rose Rich,0,3.5,1.4,2.4,0.2,Samuel Dalton,wpqorn73
gcfvof82,7319187,Elbert Brooks,0,0,0,0,5,Samuel Dalton,wpqorn73
nhvkfc63,1136413,Gary Scott,1,-1.1,1,1,-0.8,Marie Roberts,vnxici28
jnbsjh69,1869226,Agnes Marlow,0,0.3,1.9,2.8,4.1,Basia Murton,bm8567
hrvbnu99,9571276,Jacqueline Umanzor,0,-1.5,1.8,2.4,-3.7,Dawn Curtin,sweucq96
yrlare68,7978121,Cynthia Hall,0,-1.5,3.9,4.8,2.5,Luis Yoxall,flgkpr62
qmmorg39,7278011,Gary Germy,1,-0.8,-1.1,-3.3,-4.7,Fred Johnson,fj123
jvgnaa91,7267451,Gary Hammock,1,-1.6,3.4,3.4,-4.9,Samuel Dalton,wpqorn73
pazprn02,8732461,Richard Mohamed,0,1.6,4.3,2.7,3.9,Kenyatta Berrios,ysftax93
msexah17,6240642,Brent Frith,0,-0.8,3.7,4.6,-0.4,Kenyatta Berrios,ysftax93
rqibcd99,1331460,Erika Ehlers,0,0.7,2.2,0.2,4.7,Patricia Jackson,hfyvek38
acgvyr50,0567916,Barbara Geer,1,-2.5,1.6,2.2,3.6,Paul Prince,wndznn45
jpqwfp94,6921086,Barbara Lee,1,-0.6,0,2,0.7,Irene Feldman,ekhymj67
atfxpi85,0058596,Robert Wagner,0,-3.1,4.3,3.3,3.3,Jeanette Lindley,mmxgfl83
zdnmxn93,7792765,Ryan Gonzalez,0,0.4,2.5,3.9,1.5,Jeanette Lindley,mmxgfl83
bhvasr06,6433005,John Williamson,0,-1.1,2.8,4.2,3.1,Anne Hernandez,ssujpa10
erayuq23,1895833,Harry Gerace,1,-0.1,3.8,3.6,3.2,Samuel Dalton,wpqorn73
ltzjht14,7672811,Robert Bilodeau,0,-1.6,3.5,3.1,0.3,Basia Murton,bm8567
mcqqak06,7094543,Arthur Pree,1,0.3,3.4,3.6,3.8,Samuel Dalton,wpqorn73
ntezdu93,3125247,Tracey Jennison,0,-1.7,-0.4,0.1,-2,Dawn Curtin,sweucq96
qzmtdn30,1634900,Dennis Tomlinson,0,-1.4,-0.2,0.6,3.2,Paul Prince,wndznn45
tmfgwa20,6074469,Timothy Howard,1,1.3,3.2,1.4,-4.7,Jeanne Mason,cnotli32
xsdugo95,9686022,Heather Simmons,0,1.6,3.2,3.5,3.3,Anne Hernandez,ssujpa10
emljfj66,5410052,Helen Hebrank,0,0.6,4.1,2.5,-4.1,Basia Murton,bm8567
hinzxf75,4670653,Mary Monk,0,2.4,3.9,3.2,3,Dawn Curtin,sweucq96
hfgfzb54,3274703,Vernon Boyd,0,0.9,3.2,4,2,Kenyatta Berrios,ysftax93
gcveaf58,7028674,Christine Hughes,0,-1.6,1.1,3.6,3,Jeanette Lindley,mmxgfl83
tirzor26,7956056,Sara Maltba,0,-99,-99,-99,4.7,Samuel Dalton,wpqorn73
lexwxu31,6314911,Katelyn Jenkins,0,-0.3,4.2,2.3,-4.5,Jeanette Lindley,mmxgfl83
fqgffo82,7926617,Hazel Concepcion,0,0.9,1.9,3.2,3.6,Samuel Dalton,wpqorn73
bbxmos65,2147899,Jessie Miller,0,0.3,3,4.9,3,Marie Roberts,vnxici28
hubudw59,1971467,Sandra Pitsch,0,0.2,2.9,0.1,-3.8,Anne Hernandez,ssujpa10
axspcq58,5675396,Stacey Finley,0,-0.8,1,3.3,-4.9,Jeanne Mason,cnotli32
giylmn98,0093475,Candi Varian,1,0,1.4,1.4,1.8,Jeanette Lindley,mmxgfl83
icvymu87,0553794,Raul Grimmett,0,0.6,3.3,3.5,3.8,Fred Johnson,fj123
pynyoh81,3648917,Marvin Carlson,0,1.5,2.5,3.2,0.9,Michelle Cuellar,oqgnwy64
bgrqnr12,8731020,Teresa Betz,1,0.4,3.5,3.5,2.2,Jeanette Lindley,mmxgfl83
cqgkwk02,1574050,Theodore Skaggs,0,-0.8,3.5,1.6,-3.9,Fred Johnson,fj123
kwcaem74,6976229,Linda Estrada,0,-1.4,0.4,0.6,2.4,Anne Hernandez,ssujpa10
sqvcot01,3065219,Amanda Curry,1,2,3.6,4.4,2.1,Luis Yoxall,flgkpr62
fxbiog99,2924320,Linda Rowe,1,-0.4,3.2,1.6,-0.8,Luis Yoxall,flgkpr62
fcbfzh13,1089388,Roger Carter,1,0,4.8,3.3,-2.4,Samuel Dalton,wpqorn73
rbchgg00,7884841,Ismael Walker,0,2.3,3.3,1.1,-2.8,Fred Johnson,fj123
zaxgrh08,6794207,Brett Crosby,0,0.7,1.3,2.9,-3.8,Kenyatta Berrios,ysftax93
wxuvty09,5818429,Karen Gross,0,-1,2.2,2.9,2.2,Samuel Dalton,wpqorn73
eyhsne35,5629663,Darrel Le,0,1.1,2.3,3.5,-2.7,Emily Santos-Bacca,esb99
adipmm31,5963305,Raymond Conner,0,-1.7,3.1,2.5,2.3,Kenyatta Berrios,ysftax93
dfvwnh16,1156983,Heather Goode,1,-1.6,3.9,3.8,3,Jeanne Mason,cnotli32
tsxlyr78,3132625,Wanda Castleberry,1,1.4,1.5,3.1,-0.5,Kenyatta Berrios,ysftax93
gjzdso83,6327825,Bruce Keim,0,0.4,2.5,1.7,1.6,Paul Prince,wndznn45
epzyqa43,4991243,Donald Ely,0,-2.8,1.1,-1.1,-2.2,Michelle Cuellar,oqgnwy64
hshkix94,3689894,Dianna Mcintosh,0,0.2,1.9,-1.3,2.5,Irene Feldman,ekhymj67
ewvjno37,9684535,Anne Mendez,1,-3.1,3.8,4.3,2.2,Kenyatta Berrios,ysftax93
unznxr33,9169204,Austin Jones,0,1,3.8,5,2.9,Kenyatta Berrios,ysftax93
wwjscs05,3118687,Clay Attaway,0,-1.5,1.7,1.9,0.5,Basia Murton,bm8567
xzdmxp61,6036915,Annamarie Heisler,0,-1.6,2.7,1.8,1.6,Jeanette Lindley,mmxgfl83
cdvwcz17,0111760,Dennis Crandall,1,-5,-4.3,-5,-2.4,Patricia Jackson,hfyvek38
izigwm66,6304629,Alberto Skelton,0,-1.2,1.7,0.4,1.8,Anne Hernandez,ssujpa10
bujitu22,2511099,Cynthia James,0,-1.4,4.8,4.5,2.2,Kenyatta Berrios,ysftax93
asjhcw89,9869364,Meredith Miller,0,-0.2,0.5,0,3.2,Dawn Curtin,sweucq96
ythdfn57,1359207,Scott Mitchem,1,1.1,1.4,0.5,-1.7,Paul Prince,wndznn45
zmjvdn49,3762621,Ruby Reynolds,0,2.2,3,3,2.2,Marie Roberts,vnxici28
ugjvmx75,4543897,Melissa Utley,0,-1.3,3.7,2,2.4,Anne Hernandez,ssujpa10
jjlrwu95,7321782,Ernestine Witmer,0,2.4,3,2.9,-1.5,Basia Murton,bm8567
cwmein34,0570576,Vera Begay,0,-0.6,1.1,2.6,3.5,Irene Feldman,ekhymj67
ftzhud78,8834875,Norman Dunford,0,-2.4,0.8,1,3.5,Patricia Jackson,hfyvek38
dfswtv10,6770827,Lee Green,0,0.8,4.2,4.5,1.2,Irene Feldman,ekhymj67
elfkmw43,7070642,Arnoldo Dixon,0,-0.3,3.8,1.5,4.3,Jeanette Lindley,mmxgfl83
cmnujs11,9813622,Charles Blue,1,-2.6,0,-0.4,-2.1,Samuel Dalton,wpqorn73
omrlfc69,1542560,Judith Pulido,0,3.3,2.5,2.5,3.3,Emily Santos-Bacca,esb99
tjzsse90,4058278,Kerry Vanmeter,0,-3.7,-3.5,-3.5,-4.9,Marie Roberts,vnxici28
tbtygp94,8781193,Misti Hunter,0,-1.3,0.6,2.5,-2.5,Samuel Dalton,wpqorn73
iaqplb11,8514348,Whitney Houser,1,0,1.3,1.2,-0.7,Marie Roberts,vnxici28
iyedud11,8205080,Michael Lee,0,-0.6,2.4,4.4,2.6,Michelle Cuellar,oqgnwy64
fqvvxg48,8478989,Anthony Baker,0,0.9,3.1,1.3,3.2,Jeanne Mason,cnotli32
eepuuq01,5099481,David Simoneavd,0,-1.1,0.6,0.4,2.3,Luis Yoxall,flgkpr62
eyhbkn11,5149433,Ina Hardcastle,0,-2.8,-0.8,-0.6,-0.1,Kenyatta Berrios,ysftax93
fdvyjq91,5513071,Patricia Maldonado,0,0.2,4.7,2.1,2.9,Dawn Curtin,sweucq96
qmgzqh85,5578578,Jorge Waites,0,-0.3,1.8,2.8,2.2,Fred Johnson,fj123
hdcsxg36,5884439,Johnnie Johnson,1,0.4,2.8,4.3,3.4,Michelle Cuellar,oqgnwy64
jsraoj28,9508568,Jerry Burke,0,0.7,1.8,3.6,3.7,Luis Yoxall,flgkpr62
qtqvwf02,9489069,Stephen Bring,0,0.5,2.3,2.3,4.4,Irene Feldman,ekhymj67
xcvxfj59,1960935,Theresa Dengler,0,-0.6,0.4,5,4.1,Jeanne Mason,cnotli32
ineroi85,0117917,Cynthia Alves,0,1.5,4.2,2,3.8,Anne Hernandez,ssujpa10
tovjth09,8279631,James Serrano,1,-1.7,-0.2,3,2.3,Dawn Curtin,sweucq96
bxweqd89,2548146,Patricia Flynn,0,1.6,2,0.1,1.7,Marie Roberts,vnxici28
jpxwwa12,6187710,Frank Cogburn,0,0.6,4,4.3,3,Irene Feldman,ekhymj67
drjmfx11,8119896,Jonathan Overturf,0,-0.1,3.2,2.8,2.2,Fred Johnson,fj123
naftlw33,8989557,Julie Westphal,0,-2.2,3.4,3.7,2.5,Jeanne Mason,cnotli32
pzowlx53,0905480,James Ames,0,-1.2,1,2.7,4.4,Patricia Jackson,hfyvek38
pckevh32,2431184,Lieselotte Herman,1,2.2,3.9,3.4,-1.5,Samuel Dalton,wpqorn73
dpdruz05,6207884,Angie Powell,0,-2.5,-0.6,-0.6,1.2,Marie Roberts,vnxici28
ydtrha58,7984475,Andrew Cho,0,0.8,2.6,3.5,3.3,Anne Hernandez,ssujpa10
hdhfod68,3957131,Joe Bonilla,0,-0.2,3.2,1.3,-1.1,Jeanette Lindley,mmxgfl83
jkjekn61,4390505,Rita Hunter,0,-2.2,3.4,3.9,2,Patricia Jackson,hfyvek38
bnrbdr53,2581536,Keith Todd,1,-4.5,-2.8,-2,-5,Marie Roberts,vnxici28
ztqzqt15,5311044,Dawn Hall,0,1.2,2.1,2.7,2.3,Jeanne Mason,cnotli32
tnfopc66,9755307,Lauren Booth,0,-1.1,2.2,0,4.1,Anne Hernandez,ssujpa10
uovtej64,5379790,Robert Rowe,1,0.2,3.5,4.6,1,Emily Santos-Bacca,esb99
lbrkod66,4952917,Eric Plancarte,0,1,2.8,2.9,2.4,Fred Johnson,fj123
lthjzp53,2591822,Douglas Ackerman,0,2.5,2.1,4.4,1.4,Anne Hernandez,ssujpa10
yyuuqd29,5795677,Kenneth Lind,1,1,4.3,4.6,3.1,Michelle Cuellar,oqgnwy64
amtjel11,9187829,Patrick Stock,0,-0.3,3.7,4.8,4.1,Dawn Curtin,sweucq96
wmglwz52,5475475,William Manley,1,-1.7,2,1.1,-3.2,Luis Yoxall,flgkpr62
aeflbc54,3702022,Rose Miyao,0,0.9,3.5,3.5,1.4,Samuel Dalton,wpqorn73
gmaumk24,3439777,Ana Wallace,0,0.4,5,2.2,2.6,Jeanette Lindley,mmxgfl83
rcxlqj45,2165094,Anthony Taylor,1,1.1,3.2,2.6,-2,Fred Johnson,fj123
pbgxgl00,7305788,Valerie Jasso,1,0.9,2.2,3,4,Paul Prince,wndznn45
npoucz18,6821769,Kristen Mcquade,0,-0.9,-0.8,-2.4,1.2,Samuel Dalton,wpqorn73
dbbsuf72,8851128,Richard Aman,0,-1.5,4,3.9,1.9,Irene Feldman,ekhymj67
xmcfuz91,9938100,Linwood Crudup,0,0.5,3.1,4.1,2.2,Jeanette Lindley,mmxgfl83
awqovu05,8806211,Estelle Hansen,1,-2,1.8,3.8,-4.2,Samuel Dalton,wpqorn73
mnmvfy47,9498510,Ramona Turner,0,-0.2,3.3,2.7,3.3,Samuel Dalton,wpqorn73
bjzkge66,2486355,Timothy Shyne,0,0.9,1.2,4.3,3.4,Patricia Jackson,hfyvek38
knumwp33,7457488,Michael Sargent,0,-0.3,2.7,3.8,3.1,Paul Prince,wndznn45
qjuihz09,6884744,Aisha Healy,1,-0.4,3.3,1.7,-4.9,Patricia Jackson,hfyvek38
edznge30,4801790,Halley Nixon,0,-0.6,2.7,3.8,-3.4,Michelle Cuellar,oqgnwy64
kwryft19,0767415,Aaron Miller,0,-1,2.9,3.7,0.3,Kenyatta Berrios,ysftax93
nshnio55,3252518,Jill Hale,0,1.9,1.3,3.4,3.1,Luis Yoxall,flgkpr62
mmxuff43,7323864,Stephanie Maroney,0,-2.6,2,1.6,-1.2,Irene Feldman,ekhymj67
wddoqu71,1908914,John Holt,0,1.6,2.5,4.2,4.2,Samuel Dalton,wpqorn73
dykghz75,9808317,Guy Fink,1,-0.5,4.3,2.6,3.1,Jeanne Mason,cnotli32
qjwflt52,0392853,Marilyn Unger,1,-0.3,0.4,-99,1.8,Samuel Dalton,wpqorn73
wsofyi54,5008061,Marissa Keen,0,1.2,1.9,2.8,-99,Fred Johnson,fj123
ytvotr19,1529575,Troy Love,0,-0.7,3.4,3.9,3.6,Marie Roberts,vnxici28
dhxxxz41,4078239,Luis Foster,1,-1.9,3.1,1,-5,Fred Johnson,fj123
nqqkpt32,1269539,Mary Alcaraz,0,0.6,2.8,1,3.4,Paul Prince,wndznn45
lxdfhc88,0465122,Gary Thomas,0,-2.5,2.7,1.6,-4.7,Jeanne Mason,cnotli32
iodwjl87,1425450,Shawn Ricciardi,0,0,4,3.5,2.8,Jeanette Lindley,mmxgfl83
yljyma12,8429680,Mary Treaster,0,-1.7,4.4,4.9,2.5,Luis Yoxall,flgkpr62
uyxvvg59,5786710,Patrice Castilleja,0,-3,-3.4,-3.8,2.1,Jeanette Lindley,mmxgfl83
xtnoqd12,6745571,Rashida Huffman,0,-1.1,1.6,4.6,-0.3,Patricia Jackson,hfyvek38
uejeru13,6054315,Jose Brown,1,0.6,4.3,3.9,1.2,Samuel Dalton,wpqorn73
duhled25,3842094,Nicole Niemczyk,0,-3.6,2.1,2.6,-4,Basia Murton,bm8567
clhenp60,6022155,Melissa Ward,0,1,3.4,4.3,2.4,Fred Johnson,fj123
kpijuc58,1310388,Travis Gallegos,0,-3.4,-0.1,-2.4,-4.7,Kenyatta Berrios,ysftax93
oquqot05,5302228,Eva Mellish,1,-1.9,2.8,3.3,0.6,Basia Murton,bm8567
dfyklx59,3850929,Elaine Berry,0,-99,-99,-99,-99,Samuel Dalton,wpqorn73
pbdkdj19,8492486,Teresa Lewis,0,-0.9,-2.5,-0.8,2.4,Jeanne Mason,cnotli32
egbltk84,9461837,Deanne Bernier,1,-1.6,-1.7,-0.8,0.6,Emily Santos-Bacca,esb99
gkuieq28,2820191,Clayton Hall,0,-2.5,2.4,4.2,3.5,Paul Prince,wndznn45
xtibgv87,2245132,Cedric Deoliveira,0,-2.3,-1.4,1.3,4,Patricia Jackson,hfyvek38
xskdzi74,9448933,Grace Henderson,0,-1.8,4.7,4.3,4.2,Jeanette Lindley,mmxgfl83
lxznfw39,0268515,Ryan Smith,0,-2.9,0.8,1.4,0.5,Kenyatta Berrios,ysftax93
rdbykk19,3306955,Celia Hendricks,1,-2.3,2.7,1.5,0.8,Jeanette Lindley,mmxgfl83
qvoyvh77,3411118,Francisca Reagan,1,-0.5,5,3.9,3.4,Samuel Dalton,wpqorn73
bdwrdq82,5983872,Matthew Pagan,0,1.8,2.3,4.8,4.2,Marie Roberts,vnxici28
qkckaf52,1608264,Jorge Bushovisky,0,-2.7,-3.1,-2.2,-5,Michelle Cuellar,oqgnwy64
jmzbge70,2777378,Jacqueline Hodges,0,0.7,3.4,3.8,4.5,Anne Hernandez,ssujpa10
notvsf60,5875541,Amy Lawrence,0,0.5,2.7,4,2.9,Jeanne Mason,cnotli32
qpopbh55,5694937,Daisy Locke,0,2.1,5,1.5,4.7,Marie Roberts,vnxici28
qmuxvh07,7918392,Anton Janis,0,0.3,1.4,2.4,2.1,Marie Roberts,vnxici28
cxtyrm50,5403431,Gretchen White,0,-1.6,1.8,4,-0.9,Jeanne Mason,cnotli32
jwbcqf30,7410500,Joyce Nichols,0,2.1,2.9,3.5,0.7,Jeanne Mason,cnotli32
jfovdi09,0979031,Elenor Covell,0,0.7,0.8,1.9,4.3,Samuel Dalton,wpqorn73
qcluke41,2946714,David Rose,0,-2.3,3.1,4,2.6,Kenyatta Berrios,ysftax93
nsxzln43,5118506,Perry Gonzalez,0,0,0,0,5,Luis Yoxall,flgkpr62
pskshd92,1265001,Peggy Candelario,1,0.8,4.1,2.5,4.1,Dawn Curtin,sweucq96
vmxtoq72,7673593,Jerry Greer,1,2.1,2.9,3.5,0.9,Basia Murton,bm8567
hdjuvm55,1631828,Easter Wallace,1,-0.1,3.2,3.5,2.1,Fred Johnson,fj123
kbmnrg66,8347517,Martin Perez,1,-0.3,1.8,2.9,-4.9,Irene Feldman,ekhymj67
bylvlb86,2293380,Judy Haar,1,-1.9,3.6,1.7,1.4,Patricia Jackson,hfyvek38
obucnc92,0092638,Gerald Ray,1,-1.5,2.6,4.2,2.2,Jeanette Lindley,mmxgfl83
cpbgoa69,7556440,Sally Pennington,0,-2.6,0.1,0,3.4,Irene Feldman,ekhymj67
yskkfk63,4648891,Mary Walsh,0,-0.9,0.7,2,0.8,Irene Feldman,ekhymj67
ovmhve90,1599417,Blake Collins,1,-2.2,-1.9,-3.3,-3.5,Luis Yoxall,flgkpr62
vztvbv78,0190790,Richard Kowalczyk,0,-1.7,2.4,3.8,3.4,Paul Prince,wndznn45
pnabhl63,8007424,Tiffany Dennis,0,-2.3,3.9,1.2,3.8,Jeanne Mason,cnotli32
xwseia80,1853172,Susan Halley,0,-1.6,-1.6,0.4,1.1,Paul Prince,wndznn45
zaivla76,2955626,Valentin Chapman,0,0.1,2.9,3,2.8,Patricia Jackson,hfyvek38
xiztxp93,9124046,William Avitia,1,-1.4,1.8,3.2,4,Anne Hernandez,ssujpa10
kervcq05,9743103,Valorie Garcia,1,-1.2,1.7,3.3,2.7,Marie Roberts,vnxici28
kvjwyb75,8669105,William Smuin,0,-1.4,1.2,3.6,3.4,Michelle Cuellar,oqgnwy64
tgexvm61,8384292,Larry Sokoloski,1,-2.3,1.9,2.1,-0.2,Kenyatta Berrios,ysftax93
kldbey47,4425564,Amy Herrick,1,0.8,0.2,3.4,2.8,Michelle Cuellar,oqgnwy64
gmvwig96,4741158,William Dudley,0,-1.1,3.4,3.1,3,Marie Roberts,vnxici28
dzzqiq46,1850292,Rosalind Shiplett,0,-1.8,2.2,2.1,1.2,Patricia Jackson,hfyvek38
rynswm97,7556074,Anthony Davis,0,-0.6,2.1,3.6,3.1,Emily Santos-Bacca,esb99
huohsn58,6287611,Charles Staggs,0,-2.1,-2.9,-0.1,2.9,Marie Roberts,vnxici28
jbuzcu98,8590311,Roy Lamb,1,-5,3.3,4.3,4.9,Jeanne Mason,cnotli32
avtmth62,5064729,Becky Black,1,0.1,3,4.5,3.4,Jeanne Mason,cnotli32
boduby32,3887473,Rita Hupp,1,-4.6,-3.3,-3.3,-3.6,Dawn Curtin,sweucq96
fokurm77,9703973,Jeffrey Smith,0,-2.7,-0.4,1.1,-2.4,Irene Feldman,ekhymj67
